,Unnamed: 0,DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,LOCATION,Cross Street,LAT,LON,num_offenses,HOUR,WEEKDAY
1688,188914,201411668,5/31/2020 0:00,2020-05-31,1900,14,Pacific,1444,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0302 1309 1300 1100 0450 1822,61,M,H,103.0,ALLEY,101.0,REVOLVER,IC,Invest Cont,2500    LINCOLN                      BL,,33.9924,-118.4495,1,19,Sunday
1689,995024,242009979,7/1/2024 0:00,2024-06-30,1601,20,Olympic,2044,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1822 0329,51,M,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,900 S  ARDMORE                      AV,,34.0559,-118.302,1,16,Sunday
1690,417688,220305079,1/26/2022 0:00,2022-01-26,730,3,Southwest,375,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0432 0913 1810 0342 0334 0421,51,M,W,517.0,MISSIONS/SHELTERS,207.0,OTHER KNIFE,AO,Adult Other,3800 S  WESTERN                      AV,,34.0146,-118.313,1,7,Wednesday
1691,116032,211007779,5/7/2021 0:00,2020-11-01,850,10,West Valley,1061,2,354,THEFT OF IDENTITY,1822 0935,41,F,O,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,5200    COLLIER                      PL,,34.1653,-118.5648,1,8,Sunday
1692,879264,241005147,1/31/2024 0:00,2024-01-31,2255,10,West Valley,1078,2,946,OTHER MISCELLANEOUS CRIME,1822 0392,43.34504886779889,M,W,717.0,HEALTH SPA/GYM,,,IC,Invest Cont,16500    VENTURA                      BL,,34.1613,-118.4917,1,22,Wednesday
1693,428174,221817901,9/24/2022 0:00,2022-09-22,2000,18,Southeast,1822,1,510,VEHICLE - STOLEN,,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,MAIN                         ST,101ST                        ST,33.9447,-118.2739,1,20,Thursday
1694,146079,201517370,11/10/2020 0:00,2020-10-28,1900,15,N Hollywood,1559,1,440,THEFT PLAIN - PETTY ($950 & UNDER),394,33,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,4700    FORMAN                       AV,,34.1563,-118.3528,1,19,Wednesday
1695,363985,211115245,11/11/2021 0:00,2021-11-11,1920,11,Northeast,1128,1,510,VEHICLE - STOLEN,,37.55386270419843,,H,108.0,PARKING LOT,,,IC,Invest Cont,6300    YORK                         BL,,34.1148,-118.1824,1,19,Thursday
1696,132381,201821209,11/27/2020 0:00,2020-11-27,130,18,Southeast,1864,2,901,VIOLATION OF RESTRAINING ORDER,2000 0913 1814 2038 1300,30,F,B,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,11600 S  BELHAVEN                     ST,,33.9286,-118.2553,1,1,Friday
1697,31303,200411786,8/16/2020 0:00,2020-08-16,200,4,Hollenbeck,453,2,900,VIOLATION OF COURT ORDER,2000 1243 0913 2038 1814,27,M,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,200    ECHANDIA                     ST,,34.0494,-118.2204,1,2,Sunday
1698,531544,220110549,4/18/2022 0:00,2022-04-15,1,1,Central,153,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1202 1822 0352,62,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,500 S  SPRING                       ST,,34.0467,-118.252,1,0,Friday
1699,211627,211705557,2/11/2021 0:00,2021-02-04,1800,17,Devonshire,1791,1,330,BURGLARY FROM VEHICLE,0386 0344,26,M,F,507.0,CONDOMINIUM/TOWNHOUSE,,,IC,Invest Cont,8500    DE SOTO                      AV,,34.2246,-118.5885,1,18,Thursday
1700,455999,221814084,7/11/2022 0:00,2022-07-11,1300,18,Southeast,1831,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300 1822 1100 1407,61,M,H,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,126TH                        ST,S  FIGUEROA                     ST,33.9188,-118.283,2,13,Monday
1701,879937,242107102,3/19/2024 0:00,2024-03-18,1653,21,Topanga,2158,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",394,26,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,21200    OXNARD                       ST,,34.1837,-118.5846,1,16,Monday
1702,812220,232005044,1/29/2023 0:00,2023-01-28,2330,20,Olympic,2019,1,510,VEHICLE - STOLEN,,37.55386270419843,,H,108.0,PARKING LOT,,,IC,Invest Cont,3300 W  3RD                          ST,,34.0728,-118.2878,1,23,Saturday
1703,192763,202007813,3/22/2020 0:00,2020-03-21,2120,20,Olympic,2045,1,510,VEHICLE - STOLEN,,35.58024902184113,,H,707.0,GARAGE/CARPORT,,,IC,Invest Cont,800 S  KENMORE                      AV,,34.0561,-118.2981,1,21,Saturday
1704,790266,230807688,3/24/2023 0:00,2023-01-09,1900,8,West LA,854,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1822,29,M,H,702.0,OFFICE BUILDING/OFFICE,,,IC,Invest Cont,11100    SANTA MONICA                 BL,,34.0476,-118.4443,1,19,Monday
1705,939635,241509090,4/15/2024 0:00,2024-03-12,819,15,N Hollywood,1523,2,354,THEFT OF IDENTITY,0377 1822,72,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,6300    BABCOCK                      AV,,34.1848,-118.4063,1,8,Tuesday
1706,567881,220711960,7/22/2022 0:00,2022-07-18,830,7,Wilshire,702,2,900,VIOLATION OF COURT ORDER,2038,37,M,W,109.0,PARK/PLAYGROUND,,,AO,Adult Other,900 N  POINSETTIA                   PL,,34.084,-118.3547,1,8,Monday
1707,15058,200905708,2/8/2020 0:00,2020-01-28,900,9,Van Nuys,969,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1420 0344 0216,51,M,O,507.0,CONDOMINIUM/TOWNHOUSE,,,AO,Adult Other,5300    COLDWATER CANYON             AV,,34.1666,-118.4138,1,9,Tuesday
1708,92381,201009339,5/22/2020 0:00,2020-05-21,1635,10,West Valley,1083,2,354,THEFT OF IDENTITY,1822 1202 0929,81,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,4800    LA MONTANA                   CI,,34.1567,-118.5446,1,16,Thursday
1709,349415,212111642,7/20/2021 0:00,2021-07-20,2040,21,Topanga,2114,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),325,35,M,X,406.0,OTHER STORE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,8200    TOPANGA CANYON               BL,,34.2139,-118.6103,1,20,Tuesday
1710,151752,201312009,6/8/2020 0:00,2020-06-08,2130,13,Newton,1393,2,624,BATTERY - SIMPLE ASSAULT,0913 0603 0400 0361,36,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,200 W  65TH                         ST,,33.9807,-118.2761,1,21,Monday
1711,236894,211913669,9/25/2021 0:00,2021-09-08,1900,19,Mission,1984,1,330,BURGLARY FROM VEHICLE,0344 1609,44,F,H,101.0,STREET,,,IC,Invest Cont,KESTER                       AV,RAYEN                        ST,34.2318,-118.4575,1,19,Wednesday
1712,143835,201813363,7/2/2020 0:00,2020-07-01,1700,18,Southeast,1862,1,510,VEHICLE - STOLEN,,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,11900 S  FIGUEROA                     ST,,33.9248,-118.2826,1,17,Wednesday
1713,747761,231810966,5/26/2023 0:00,2023-05-25,200,18,Southeast,1804,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0416,52,M,H,401.0,MINI-MART,500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,8600 S  CENTRAL                      AV,,33.9602,-118.2564,1,2,Thursday
1714,213322,210320040,12/10/2021 0:00,2021-12-10,1605,3,Southwest,321,1,510,VEHICLE - STOLEN,,37.55386270419843,,H,108.0,PARKING LOT,,,IC,Invest Cont,5500    OBAMA                        BL,,34.0238,-118.3669,1,16,Friday
1715,715700,231514731,9/11/2023 0:00,2023-09-11,1750,15,N Hollywood,1549,2,888,TRESPASSING,2004 0910 2048,53.85043743057044,M,O,913.0,MTA - RED LINE - NORTH HOLLYWOOD,,,AA,Adult Arrest,CHANDLER                     ST,LANKERSHIM                   BL,34.1689,-118.3781,1,17,Monday
1716,680203,231917506,12/5/2023 0:00,2023-12-05,1845,19,Mission,1918,2,901,VIOLATION OF RESTRAINING ORDER,2038,64,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AO,Adult Other,13600    FOOTHILL                     BL,,34.3069,-118.4297,1,18,Tuesday
1717,937416,241907421,4/3/2024 0:00,2024-04-01,1830,19,Mission,1969,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,9200    LEV                          AV,,34.2374,-118.4197,1,18,Monday
1718,100084,201206125,1/30/2020 0:00,2020-01-28,1830,12,77th Street,1251,1,330,BURGLARY FROM VEHICLE,0358 0329 0344 1202,61,M,B,101.0,STREET,,,IC,Invest Cont,3100 W  75TH                         ST,,33.9719,-118.3265,1,18,Tuesday
1719,329627,210416383,12/31/2021 0:00,2021-12-15,2100,4,Hollenbeck,466,1,440,THEFT PLAIN - PETTY ($950 & UNDER),344,27,F,W,119.0,"PORCH, RESIDENTIAL",,,IC,Invest Cont,2500    PENNSYLVANIA                 AV,,34.0434,-118.2068,1,21,Wednesday
1720,52745,201214365,6/9/2020 0:00,2020-06-09,1130,12,77th Street,1269,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1300 1814 0448 0913,34,F,H,103.0,ALLEY,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,600 E  83RD                         ST,,33.9638,-118.2651,1,11,Tuesday
1721,814822,230410140,7/7/2023 0:00,2023-07-07,400,4,Hollenbeck,451,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0416 0448 1822,27,F,B,213.0,WAREHOUSE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,100 N  MISSION                      RD,,34.0479,-118.2277,1,4,Friday
1722,794771,231321708,12/6/2023 0:00,2023-11-28,1555,13,Newton,1367,1,440,THEFT PLAIN - PETTY ($950 & UNDER),344,28,M,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,1500 E  49TH                         ST,,33.9984,-118.2478,1,15,Tuesday
1723,667856,232107518,4/3/2023 0:00,2023-03-31,2130,21,Topanga,2143,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0377 0344,52,F,F,210.0,RESTAURANT/FAST FOOD,,,IC,Invest Cont,6400    FALLBROOK                    AV,,34.1883,-118.6274,1,21,Friday
1724,117778,202017350,11/19/2020 0:00,2020-11-09,930,20,Olympic,2013,1,510,VEHICLE - STOLEN,,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,100 N  SERRANO                      AV,,34.0737,-118.3067,1,9,Monday
1725,177430,201313598,7/8/2020 0:00,2020-07-08,1030,13,Newton,1325,1,510,VEHICLE - STOLEN,,37.55386270419843,,H,108.0,PARKING LOT,,,AO,Adult Other,32ND                         ST,CENTRAL                      AV,34.0145,-118.2565,1,10,Wednesday
1726,100336,200513930,9/9/2020 0:00,2020-09-08,1730,5,Harbor,585,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1300 0329 1307,31,M,P,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,25TH                         ST,MEYLER                       ST,33.7216,-118.2973,1,17,Tuesday
1727,317421,211207406,2/23/2021 0:00,2021-02-23,230,12,77th Street,1268,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,55,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,100 E  79TH                         ST,,33.9679,-118.2739,1,2,Tuesday
1728,72198,200704763,1/16/2020 0:00,2020-01-08,1100,7,Wilshire,742,2,662,"BUNCO, GRAND THEFT",0925 0701 0344,36,M,W,229.0,CHECK CASHING*,,,IC,Invest Cont,6100    WILSHIRE                     BL,,34.063,-118.3614,1,11,Wednesday
1729,432628,221812742,6/16/2022 0:00,2022-06-16,515,18,Southeast,1802,1,210,ROBBERY,0342 0355 1822 0354 0330 0369 0432 0209 0916 0327,45,M,H,101.0,STREET,109.0,SEMI-AUTOMATIC PISTOL,AO,Adult Other,91ST                         ST,BROADWAY,33.9543,-118.2782,1,5,Thursday
1730,722229,230222739,12/16/2023 0:00,2023-12-16,1100,2,Rampart,219,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0416 0446 1402 0907,22,F,H,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,BOSTON,EDGEWARE,34.0674,-118.2541,1,11,Saturday
1731,334400,220617873,10/20/2022 0:00,2021-10-07,1200,6,Hollywood,622,2,946,OTHER MISCELLANEOUS CRIME,0913 0344,85,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,2200    LAUREL CANYON                BL,,34.11,-118.3717,1,12,Thursday
1732,621546,220318583,10/16/2022 0:00,2022-10-16,1205,3,Southwest,334,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1606 0385 1822,23,M,W,101.0,STREET,,,IC,Invest Cont,2800 S  BRONSON                      AV,,34.0311,-118.3338,1,12,Sunday
1733,226926,211316167,9/20/2021 0:00,2021-09-20,1900,13,Newton,1331,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0444 0416 1813 1243 0429,35,F,B,101.0,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,200 W  27TH                         ST,,34.0248,-118.2715,1,19,Monday
1734,178953,202104412,1/10/2020 0:00,2020-01-05,1200,21,Topanga,2173,2,649,DOCUMENT FORGERY / STOLEN FELONY,923,71,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,22900    COLLINS                      ST,,34.1738,-118.6252,1,12,Sunday
1735,439508,221404981,1/22/2022 0:00,2022-01-21,2100,14,Pacific,1431,1,510,VEHICLE - STOLEN,,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,500    GRAND                        BL,,33.9883,-118.4673,1,21,Friday
1736,777617,231809591,4/27/2023 0:00,2023-04-27,745,18,Southeast,1863,1,510,VEHICLE - STOLEN,,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,300 E  IMPERIAL                     HY,,33.9271,-118.2659,1,7,Thursday
1737,12706,200109005,3/12/2020 0:00,2020-02-12,1500,1,Central,123,2,860,BATTERY WITH SEXUAL CONTACT,0522 1802 0913,25,F,H,725.0,"GOVERNMENT FACILITY (FEDERAL,STATE, COUNTY & CITY)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,300 W  1ST                          ST,,34.0536,-118.2455,1,15,Wednesday
1738,298286,210617206,10/10/2021 0:00,2021-10-10,1800,6,Hollywood,632,2,888,TRESPASSING,1822,51,M,O,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,1500    SUNSET PLAZA                 DR,,34.0978,-118.3817,1,18,Sunday
1739,81766,201012677,9/1/2020 0:00,2020-08-06,1625,10,West Valley,1045,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822 0394,38,F,W,119.0,"PORCH, RESIDENTIAL",,,IC,Invest Cont,5800    HESPERIA                     AV,,34.1763,-118.5262,1,16,Thursday
1740,656902,230220626,11/8/2023 0:00,2023-11-08,2020,2,Rampart,205,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0325,23.280065926417773,X,X,203.0,OTHER BUSINESS,,,IC,Invest Cont,600 N  DILLON                       ST,,34.0786,-118.2788,1,20,Wednesday
1741,220122,212012925,8/12/2021 0:00,2021-08-12,1604,20,Olympic,2005,1,210,ROBBERY,1822 0342 1300 0906 0344 0334 0302,34,M,H,108.0,PARKING LOT,102.0,HAND GUN,IC,Invest Cont,4200    BEVERLY                      BL,,34.0799,-118.3025,1,16,Thursday
1742,657049,230512149,8/10/2023 0:00,2023-08-10,1043,5,Harbor,506,2,900,VIOLATION OF COURT ORDER,2038,53,M,H,501.0,SINGLE FAMILY DWELLING,,,AO,Adult Other,21200 S  WESTERN                      AV,,33.8374,-118.3091,1,10,Thursday
1743,322421,211412499,5/30/2021 0:00,2021-05-29,1625,14,Pacific,1476,2,624,BATTERY - SIMPLE ASSAULT,0400 0417 0910 1822,44,F,B,801.0,MTA BUS,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,MANCHESTER,SEPULVEDA,33.9599,-118.3962,1,16,Saturday
1744,673114,231507545,3/26/2023 0:00,2023-03-26,200,15,N Hollywood,1549,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),329,45,M,H,101.0,STREET,,,IC,Invest Cont,LANKERSHIM,CUMPSTON,34.17,-118.3777,1,2,Sunday
1745,213207,211518620,12/13/2021 0:00,2021-12-13,1905,15,N Hollywood,1545,1,210,ROBBERY,1822 0334 0342 0322 0344,35,M,X,248.0,CELL PHONE STORE,311.0,HAMMER,IC,Invest Cont,4800    LAUREL CANYON                BL,,34.1576,-118.3965,1,19,Monday
1746,67160,200114713,7/11/2020 0:00,2020-07-07,730,1,Central,166,1,761,BRANDISH WEAPON,1822 1218 0421 0334,65,M,B,102.0,SIDEWALK,511.0,VERBAL THREAT,IC,Invest Cont,7TH,WALL,34.042,-118.2485,1,7,Tuesday
1747,181975,201711269,7/19/2020 0:00,2020-07-19,1400,17,Devonshire,1797,2,888,TRESPASSING,1501 0202,36,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,8500    RUBIO                        AV,,34.2249,-118.4967,1,14,Sunday
1748,625491,220804150,1/4/2022 0:00,2022-01-04,1330,8,West LA,885,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1402 1310 1822 0431,55,F,W,101.0,STREET,512.0,MACE/PEPPER SPRAY,AA,Adult Arrest,2500    MOTOR                        AV,,34.0405,-118.4139,2,13,Tuesday
1749,624718,222000812,7/3/2022 0:00,2022-07-03,2355,20,Olympic,2056,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",0302 0312 0913 2021 1810 0432 0369,20.291375000000002,X,X,101.0,STREET,101.0,REVOLVER,AA,Adult Arrest,2500 W  PICO                         BL,,34.0509,-118.2937,2,23,Sunday
1750,337998,211011796,8/30/2021 0:00,2021-08-30,1320,10,West Valley,1021,2,901,VIOLATION OF RESTRAINING ORDER,2038 0913 2000,38,F,W,501.0,SINGLE FAMILY DWELLING,,,AO,Adult Other,7100    BOTHWELL                     RD,,34.1994,-118.5612,1,13,Monday
1751,376870,211821795,12/11/2021 0:00,2021-12-11,1300,18,Southeast,1863,2,624,BATTERY - SIMPLE ASSAULT,0913 1810 0416 0446,30,M,B,518.0,TRANSITIONAL HOUSING/HALFWAY HOUSE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,600 E  115TH                        ST,,33.9301,-118.2622,1,13,Saturday
1752,86632,200214166,8/23/2020 0:00,2020-08-23,2130,2,Rampart,237,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0311 0312 0327 1309 0906 1822 0202 0209,30,M,H,103.0,ALLEY,102.0,HAND GUN,IC,Invest Cont,200 S  UNION                        AV,,34.0637,-118.2662,1,21,Sunday
1753,238826,211004617,1/21/2021 0:00,2021-01-20,1800,10,West Valley,1067,1,510,VEHICLE - STOLEN,,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,5100    WHITE OAK                    AV,,34.1624,-118.5185,1,18,Wednesday
1754,6787,201209484,3/21/2020 0:00,2020-03-21,5,12,77th Street,1265,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 1814 0416,28,M,B,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,1000 W  85TH                         ST,,33.961,-118.2919,1,0,Saturday
1755,857272,231321106,11/25/2023 0:00,2023-11-22,1500,13,Newton,1333,1,510,VEHICLE - STOLEN,,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,900 E  JEFFERSON                    BL,,34.0174,-118.2621,1,15,Wednesday
1756,872865,230211467,5/29/2023 0:00,2023-05-27,1500,2,Rampart,279,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1813 1814 0400 0416 0446 2004,56,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,1200 W  11TH                         ST,,34.0481,-118.2712,1,15,Saturday
1757,355254,211509837,5/28/2021 0:00,2021-05-19,300,15,N Hollywood,1583,2,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,0421 1813 2000,32,F,B,501.0,SINGLE FAMILY DWELLING,511.0,VERBAL THREAT,AO,Adult Other,4300    COLFAX                       AV,,34.1451,-118.3875,1,3,Wednesday
1758,227387,211807488,3/10/2021 0:00,2021-03-02,1414,18,Southeast,1804,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0394 0344,39,F,H,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,800 E  87TH                         PL,,33.9583,-118.2608,1,14,Tuesday
1759,181495,211004046,1/1/2021 0:00,2020-12-31,1700,10,West Valley,1099,1,310,BURGLARY,1822 0344,51,F,B,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,4200 N  SEPULVEDA                    BL,,34.1469,-118.4717,1,17,Thursday
1760,243113,210208479,4/22/2021 0:00,2021-04-20,1730,2,Rampart,291,1,510,VEHICLE - STOLEN,,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,1200 W  WASHINGTON                   BL,,34.0444,-118.2827,1,17,Tuesday
1761,43754,200618698,11/23/2020 0:00,2020-11-17,1930,6,Hollywood,629,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344 0394,67,F,O,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,5600    SPREADING OAK                DR,,34.1132,-118.3135,1,19,Tuesday
1762,211235,210905750,2/14/2021 0:00,2021-02-12,2300,9,Van Nuys,971,2,664,"BUNCO, PETTY THEFT",800,64,M,W,505.0,MOTEL,,,IC,Invest Cont,4700 N  SEPULVEDA                    BL,,34.1557,-118.4661,1,23,Friday
1763,505235,220504729,1/21/2022 0:00,2022-01-20,1540,5,Harbor,555,2,900,VIOLATION OF COURT ORDER,1814 2038,45,F,H,501.0,SINGLE FAMILY DWELLING,,,AO,Adult Other,500 W  UPLAND                       AV,,33.7493,-118.2876,1,15,Thursday
1764,505813,221315158,7/29/2022 0:00,2022-07-29,1510,13,Newton,1353,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0400 0416 0417 0913 1814 2000,33,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,4400    STANFORD                     AV,,34.0039,-118.264,1,15,Friday
1765,13566,201108531,4/20/2020 0:00,2020-04-19,2200,11,Northeast,1124,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 0913 1813,49,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,3400    CHAPMAN                      ST,,34.1219,-118.2429,1,22,Sunday
1766,879257,240510889,8/25/2024 0:00,2024-08-24,2000,5,Harbor,507,1,510,VEHICLE - STOLEN,,35.01597097440407,,H,101.0,STREET,,,IC,Invest Cont,1500 W  224TH                        ST,,33.8234,-118.3038,1,20,Saturday
1767,236933,220308212,3/28/2022 0:00,2021-08-01,1159,3,Southwest,397,2,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),1251 1258 0913 0552 0522,13,F,H,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,4200    WALTON                       AV,,34.0073,-118.2948,2,11,Sunday
1768,390365,210817617,12/14/2021 0:00,2021-11-10,700,8,West LA,841,1,310,BURGLARY,1822 0344 0321,40,M,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,1300    AMHERST                      AV,,34.0412,-118.4657,1,7,Wednesday
1769,81923,200616696,10/14/2020 0:00,2020-10-14,2115,6,Hollywood,637,2,890,FAILURE TO YIELD,1300 1822,20.291375000000002,X,X,101.0,STREET,,,IC,Invest Cont,ARGYLE,HOLLYWOOD,34.1047,-118.3252,1,21,Wednesday
1770,611641,220200507,1/12/2022 0:00,2022-01-11,1720,2,Rampart,236,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2002 1822 0446 0415 1402,47,M,H,101.0,STREET,206.0,SWITCH BLADE,AA,Adult Arrest,300 N  MOUNTAIN VIEW                AV,,34.0689,-118.2678,2,17,Tuesday
1771,76457,200811342,6/30/2020 0:00,2020-06-30,1738,8,West LA,883,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1420 0378 1822 0344 0325,19.971107142857143,X,X,402.0,MARKET,,,IC,Invest Cont,11200 W  PICO                         BL,,34.04,-118.4393,1,17,Tuesday
1772,257186,211514697,9/15/2021 0:00,2021-09-14,2300,15,N Hollywood,1533,2,624,BATTERY - SIMPLE ASSAULT,0400 0416,19,F,B,501.0,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,5600    GENTRY                       AV,,34.1721,-118.3933,1,23,Tuesday
1773,682004,231110011,6/11/2023 0:00,2023-06-11,1155,11,Northeast,1153,1,330,BURGLARY FROM VEHICLE,0344 1609 1822,68,F,W,108.0,PARKING LOT,,,IC,Invest Cont,5400    LOS FELIZ                    BL,,34.1082,-118.3072,1,11,Sunday
1774,441540,220308400,4/1/2022 0:00,2022-03-16,1800,3,Southwest,355,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),1822 0329 1300,24,F,H,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,3400    ARLINGTON                    AV,,34.0255,-118.3177,1,18,Wednesday
